steer,nombre,vitesse
0.01,37716,22
0.01,37717,22
0.01,37718,22
-0.00,37719,22
-0.00,37720,22
-0.01,37721,22
-0.01,37722,22
-0.01,37723,22
-0.01,37724,22
-0.01,37725,22
0.00,37727,21
-0.00,37726,21
-0.00,37728,21
-0.00,37729,21
0.00,37730,21
0.01,37731,20
0.01,37732,20
0.01,37733,20
0.00,37734,20
0.00,37735,20
0.01,37736,20
0.01,37737,20
0.02,37738,21
0.01,37739,21
0.01,37740,22
0.00,37741,22
0.00,37742,22
0.00,37743,22
-0.00,37744,22
-0.01,37745,22
-0.01,37746,22
-0.01,37747,22
-0.01,37748,22
-0.01,37749,22
-0.01,37750,21
-0.00,37751,21
0.00,37752,21
0.01,37753,21
-0.00,37754,21
0.00,37755,20
0.00,37756,20
0.01,37757,20
0.01,37758,20
0.00,37759,20
0.01,37760,20
0.01,37761,21
0.01,37762,21
0.01,37763,22
0.00,37764,22
0.00,37765,22
-0.00,37766,22
-0.00,37767,22
-0.01,37769,22
-0.01,37768,22
-0.01,37770,22
-0.01,37771,22
-0.00,37772,22
0.00,37773,21
-0.00,37774,21
0.00,37776,21
-0.00,37775,21
0.01,37777,21
0.00,37779,20
0.01,37778,20
0.00,37780,20
0.01,37781,20
0.02,37783,20
0.02,37782,20
0.02,37784,21
0.01,37785,21
0.01,37786,22
0.00,37787,22
0.00,37788,22
0.00,37789,22
-0.01,37790,22
-0.01,37791,22
-0.01,37792,22
-0.01,37793,22
-0.01,37794,22
-0.01,37795,21
-0.00,37797,21
-0.00,37796,21
0.00,37798,21
0.01,37799,21
-0.00,37800,20
0.00,37801,20
0.00,37802,20
0.01,37803,20
0.01,37805,20
0.01,37804,20
0.01,37806,21
0.01,37807,21
0.01,37808,22
0.01,37809,22
-0.00,37810,22
-0.01,37813,22
-0.00,37812,22
-0.00,37811,22
-0.01,37814,22
-0.00,37815,21
-0.00,37816,21
-0.00,37817,21
0.00,37818,21
-0.00,37819,21
-0.00,37820,21
0.00,37821,20
0.01,37822,20
0.01,37823,20
0.01,37824,20
0.00,37826,20
0.00,37825,20
0.02,37827,21
0.02,37828,21
0.01,37830,22
0.00,37831,22
0.01,37829,22
0.00,37832,22
0.00,37833,22
-0.00,37834,22
-0.01,37836,22
-0.01,37835,22
-0.01,37837,22
-0.01,37838,22
-0.00,37839,21
-0.01,37840,21
-0.00,37841,21
-0.00,37842,21
0.00,37843,21
0.01,37844,20
0.00,37845,20
0.00,37846,20
0.00,37847,20
0.01,37848,20
0.01,37849,20
0.01,37851,21
0.01,37850,21
0.01,37852,22
0.00,37853,22
0.00,37854,22
-0.00,37856,22
0.00,37855,22
-0.01,37857,22
-0.01,37858,22
-0.01,37859,22
-0.01,37860,22
-0.01,37861,21
-0.01,37862,21
-0.00,37863,21
0.00,37864,21
0.01,37865,21
-0.00,37866,20
0.00,37867,20
0.01,37868,20
0.01,37869,20
0.01,37871,20
0.01,37870,20
0.01,37872,21
0.01,37873,21
0.01,37875,22
0.01,37874,22
0.00,37876,22
-0.00,37877,22
-0.00,37878,22
-0.01,37879,22
-0.01,37880,22
-0.01,37881,22
-0.01,37882,22
-0.01,37883,21
-0.00,37884,21
0.00,37885,21
-0.00,37886,21
-0.00,37887,20
0.00,37888,20
0.01,37889,20
0.01,37890,20
0.00,37891,20
0.00,37892,20
0.01,37893,20
0.02,37894,21
0.02,37895,21
0.01,37896,22
0.70,37897,22
0.70,37898,22
0.65,37899,22
0.57,37900,22
2.47,37901,22
2.42,37902,22
2.21,37903,22
1.97,37904,22
1.73,37905,21
4.16,37906,21
4.01,37907,21
3.65,37908,21
3.26,37909,20
2.90,37910,20
5.41,37911,20
5.13,37912,20
4.19,37913,20
4.19,37914,20
3.74,37915,20
6.17,37916,21
5.77,37917,21
5.18,37918,22
4.57,37919,22
4.00,37920,22
6.45,37921,22
6.02,37922,22
5.38,37923,22
4.75,37924,22
6.67,37926,21
6.26,37927,21
5.66,37928,21
7.14,37930,21
5.04,37929,21
6.62,37931,20
5.96,37932,20
5.31,37933,20
4.71,37934,20
6.95,37935,20
6.47,37936,20
5.82,37937,21
5.16,37938,21
4.53,37939,22
6.83,37940,22
6.32,37941,22
5.63,37942,22
4.94,37943,22
4.32,37944,22
6.75,37945,22
6.30,37946,22
5.66,37947,22
5.02,37948,21
4.43,37949,21
6.88,37950,21
6.44,37951,21
5.81,37952,20
5.18,37953,20
4.61,37954,20
6.99,37955,20
6.54,37956,20
5.92,37957,20
5.30,37958,20
4.72,37959,21
7.02,37960,21
6.51,37961,22
5.81,37962,22
5.12,37963,22
7.17,37964,22
5.84,37966,22
6.58,37965,22
5.13,37967,22
4.49,37968,22
6.82,37969,21
6.34,37970,21
5.69,37971,21
5.05,37972,21
6.60,37974,21
7.15,37973,21
5.92,37975,20
5.26,37976,20
4.65,37977,20
6.93,37978,20
6.44,37979,20
5.80,37980,20
5.15,37981,21
4.54,37982,21
6.87,37983,22
6.34,37984,22
5.63,37985,22
4.93,37986,22
4.29,37987,22
6.84,37988,22
6.35,37989,22
5.68,37990,22
5.00,37991,22
7.33,37992,22
6.76,37993,21
6.05,37994,21
5.34,37995,21
4.70,37996,21
7.20,37997,21
6.68,37998,21
6.00,37999,20
5.33,38000,20
4.71,38001,20
7.27,38002,20
6.76,38003,20
6.09,38004,20
5.42,38005,21
4.76,38006,22
7.04,38008,22
4.16,38007,22
6.56,38009,22
5.86,38010,22
5.14,38011,23
4.48,38012,22
7.28,38013,22
6.80,38014,22
6.11,38015,22
5.41,38016,22
7.76,38017,22
7.17,38018,22
6.42,38019,21
5.68,38020,21
5.00,38021,21
7.48,38022,21
6.95,38023,21
6.25,38024,21
5.55,38025,20
4.91,38026,20
7.43,38027,20
6.92,38028,20
6.24,38029,20
4.95,38031,20
5.57,38030,20
4.39,38032,21
7.21,38033,22
6.73,38034,22
6.03,38035,22
5.31,38036,23
4.64,38037,23
7.33,38038,23
6.84,38039,23
6.14,38040,22
7.70,38042,22
5.43,38041,22
7.12,38043,22
6.38,38044,22
5.64,38045,22
4.96,38046,22
7.40,38047,21
6.89,38048,21
6.20,38049,21
5.51,38050,21
4.88,38051,21
7.36,38052,21
6.88,38053,21
6.21,38054,20
5.54,38055,20
4.92,38056,20
7.39,38057,20
6.91,38058,20
6.26,38059,20
5.60,38060,20
4.98,38061,21
7.40,38062,22
6.85,38063,22
6.12,38064,22
4.70,38066,23
5.38,38065,22
7.22,38067,23
6.72,38068,23
5.33,38070,22
6.02,38069,22
7.22,38071,22
6.65,38072,22
5.24,38074,22
5.94,38073,22
4.61,38075,21
5.16,38076,20
4.08,38078,13
4.66,38077,17
3.61,38079, 9
3.32,38080, 5
3.15,38081, 1
3.08,38082, 0
3.08,38083, 0
3.08,38084, 0
3.08,38085, 0
3.08,38086, 0
3.08,38087, 0
3.08,38088, 0
3.08,38089, 0
3.08,38090, 0
3.08,38091, 0
3.05,38092, 0
3.05,38093, 1
2.97,38095, 4
3.02,38094, 3
2.89,38096, 6
2.80,38097, 7
2.68,38098, 8
2.92,38099, 9
2.78,38100,10
2.60,38101,11
2.42,38102,12
2.24,38103,14
2.05,38104,15
1.87,38105,16
0.00,38106,17
2.00,38107,18
1.96,38108,19
1.80,38109,20
1.61,38110,21
1.41,38111,22
1.22,38112,22
1.04,38113,23
0.89,38114,23
0.76,38115,24
0.65,38116,24
0.53,38117,24
0.45,38118,24
0.38,38119,24
0.29,38120,24
0.22,38121,24
0.17,38122,24
0.14,38123,24
0.11,38124,23
0.09,38125,23
0.06,38126,23
0.05,38127,23
0.04,38128,22
0.03,38129,22
0.03,38130,22
0.03,38131,22
0.03,38132,22
0.02,38133,21
0.01,38134,21
0.01,38135,21
0.01,38136,21
0.01,38137,21
0.01,38138,20
0.01,38140,20
0.01,38139,20
0.01,38141,20
0.01,38142,20
0.01,38143,20
0.01,38144,20
0.02,38145,21
0.02,38146,21
0.01,38147,22
0.01,38148,22
0.00,38149,22
-0.00,38150,22
0.00,38151,22
-0.00,38152,22
-0.01,38153,22
-0.01,38154,22
-0.01,38155,22
0.00,38156,22
0.00,38157,21
0.00,38158,21
0.00,38159,21
0.01,38160,21
0.01,38161,21
0.01,38162,20
0.01,38163,20
0.01,38164,20
0.01,38165,20
0.01,38166,20
0.02,38167,20
0.02,38168,21
0.02,38169,21
0.01,38170,22
0.01,38171,22
0.01,38172,22
0.00,38173,22
-0.00,38174,22
-0.01,38175,22
-0.01,38176,22
-0.01,38177,22
-0.01,38178,22
0.00,38179,22
-0.00,38180,21
0.00,38181,21
0.01,38182,21
0.01,38183,21
0.02,38184,21
0.01,38185,20
0.01,38186,20
0.02,38187,20
0.04,38188,20
0.04,38189,20
0.02,38190,20
0.02,38191,21
0.02,38192,21
0.02,38193,22
0.02,38194,22
0.01,38195,22
0.00,38196,22
-0.00,38197,22
-0.01,38198,22
-0.01,38199,22
-0.01,38200,22
-0.01,38201,22
-0.01,38202,22
-0.00,38203,21
0.00,38204,21
-0.00,38205,21
-0.00,38206,21
0.00,38207,21
0.01,38209,20
0.01,38208,20
0.00,38210,20
0.00,38211,20
0.01,38212,20
0.01,38213,20
0.02,38214,20
0.01,38215,21
0.01,38216,21
0.01,38217,22
0.01,38218,22
0.00,38219,22
-0.00,38220,22
-0.01,38221,22
-0.01,38222,22
-0.01,38223,22
-0.01,38224,22
-0.01,38225,22
-0.01,38226,22
-0.00,38227,21
0.00,38228,21
0.01,38229,21
-0.00,38230,21
0.00,38231,21
0.00,38232,20
0.01,38233,20
0.01,38234,20
0.01,38235,20
0.00,38236,20
0.00,38237,20
0.01,38238,20
0.02,38239,21
0.02,38240,21
0.01,38241,22
0.00,38242,22
0.00,38243,22
-0.00,38244,22
-0.00,38245,22
-0.01,38246,22
-0.01,38247,22
-0.01,38248,22
-0.01,38249,22
-0.00,38250,22
-0.01,38251,21
-0.00,38252,21
0.00,38253,21
0.01,38254,21
0.01,38255,21
0.00,38256,20
0.00,38257,20
0.01,38259,20
0.00,38258,20
0.01,38260,20
0.00,38261,20
0.01,38262,20
0.02,38263,21
0.02,38264,21
0.01,38265,22
0.00,38266,22
0.00,38267,22
-0.00,38268,22
-0.00,38269,22
-0.01,38271,22
-0.01,38270,22
-0.01,38272,22
-0.01,38273,22
-0.00,38274,22
-0.00,38275,21
-0.00,38276,21
-0.00,38277,21
0.00,38278,21
0.01,38279,21
0.01,38280,20
0.00,38281,20
0.00,38282,20
0.01,38283,20
0.01,38284,20
0.01,38285,20
0.02,38286,20
0.01,38287,21
0.01,38288,21
0.01,38289,22
0.01,38290,22
0.00,38291,22
-0.00,38292,22
-0.00,38293,22
-0.01,38294,22
-0.01,38295,22
-0.01,38296,22
-0.01,38297,22
-0.01,38298,22
-0.00,38299,21
0.00,38300,21
-0.00,38301,21
-0.00,38302,21
0.00,38303,21
0.01,38304,20
0.01,38305,20
0.01,38306,20
0.00,38307,20
0.00,38308,20
0.01,38309,20
0.01,38310,20
0.02,38311,21
0.01,38312,21
0.01,38313,21
0.01,38314,20
0.00,38315,19
-0.00,38316,16
-0.09,38317,12
-0.16,38318, 8
-0.17,38319, 4
-0.16,38320, 1
-0.16,38321, 0
-0.15,38322, 0
-0.15,38323, 0
-0.15,38324, 0
-0.15,38325, 0
-0.16,38326, 0
-0.16,38327, 0
-0.16,38328, 0
-0.16,38329, 0
-0.16,38330, 0
-0.16,38331, 0
-0.16,38332, 0
-0.16,38333, 0
-0.16,38334, 0
-0.16,38335, 0
-0.16,38336, 0
-0.16,38337, 0
-0.16,38338, 0
-0.16,38339, 0
-0.16,38340, 0
-0.16,38341, 0
-0.16,38342, 0
-0.16,38343, 0
-0.16,38344, 0
-0.16,38345, 0
-0.16,38346, 0
-0.16,38347, 0
-0.16,38348, 0
-0.16,38349, 0
-0.16,38350, 0
-0.16,38351, 0
-0.16,38352, 0
-0.16,38353, 0
-0.16,38354, 0
-0.16,38355, 0
-0.16,38356, 0
-0.16,38357, 0
-0.16,38358, 0
-0.16,38359, 0
-0.16,38360, 0
-0.16,38361, 0
-0.16,38362, 0
-0.16,38363, 0
-0.16,38364, 0
-0.16,38365, 0
-0.16,38366, 0
-0.16,38368, 0
-0.16,38367, 0
-0.16,38369, 0
-0.16,38370, 0
-0.16,38371, 0
-0.16,38372, 0
-0.16,38373, 0
-0.16,38374, 0
-0.16,38375, 0
-0.16,38376, 0
-0.16,38377, 0
-0.16,38378, 0
-0.16,38379, 0
-0.16,38380, 0
-0.16,38381, 0
-0.16,38382, 0
-0.16,38383, 0
-0.16,38384, 0
-0.16,38385, 0
-0.16,38386, 0
-0.16,38387, 0
-0.16,38388, 0
-0.16,38389, 0
-0.16,38390, 0
-0.16,38392, 0
-0.16,38391, 0
-0.16,38393, 0
-0.16,38395, 0
-0.16,38394, 0
-0.16,38396, 0
-0.16,38397, 0
-0.16,38398, 0
-0.16,38399, 0
-0.16,38400, 0
-0.16,38401, 0
-0.16,38402, 0
-0.16,38403, 0
-0.16,38404, 0
-0.16,38405, 0
-0.16,38406, 0
-0.16,38407, 0
-0.16,38408, 0
-0.16,38409, 0
-0.16,38410, 0
-0.16,38411, 0
-0.16,38412, 0
-0.16,38413, 0
-0.16,38414, 0
-0.16,38415, 0
-0.16,38416, 0
-0.16,38417, 0
-0.16,38418, 0
-0.16,38419, 0
-0.16,38420, 0
-0.16,38422, 0
-0.16,38421, 0
-0.16,38423, 0
-0.16,38424, 0
-0.16,38425, 0
-0.16,38428, 0
-0.16,38426, 0
-0.16,38427, 0
-0.16,38430, 0
-0.16,38429, 0
-0.16,38431, 0
-0.16,38432, 0
-0.16,38433, 0
-0.16,38434, 0
-0.16,38435, 0
-0.16,38436, 0
-0.16,38437, 0
-0.16,38438, 0
-0.16,38439, 0
-0.16,38440, 0
-0.16,38441, 0
-0.16,38442, 0
-0.16,38443, 0
-0.16,38444, 0
-0.16,38445, 0
-0.16,38446, 0
-0.16,38447, 0
-0.16,38448, 0
-0.16,38449, 0
-0.16,38450, 0
-0.16,38451, 0
-0.16,38452, 0
-0.16,38453, 0
-0.16,38454, 0
-0.16,38455, 0
-0.16,38456, 0
-0.16,38457, 0
-0.16,38458, 0
-0.16,38459, 0
-0.16,38460, 0
-0.16,38461, 0
-0.16,38463, 0
-0.16,38462, 0
-0.16,38464, 0
-0.16,38465, 0
-0.16,38466, 0
-0.16,38467, 0
-0.16,38468, 0
-0.16,38469, 0
-0.16,38470, 0
-0.16,38471, 0
-0.16,38472, 0
-0.16,38473, 0
-0.16,38474, 0
-0.16,38475, 0
-0.16,38476, 0
-0.16,38477, 0
-0.16,38478, 0
-0.16,38479, 0
-0.16,38480, 0
-0.16,38481, 0
-0.16,38482, 0
-0.16,38483, 0
-0.16,38484, 0
-0.16,38485, 0
-0.16,38486, 0
-0.16,38487, 0
-0.16,38488, 0
-0.16,38489, 0
-0.16,38490, 0
-0.16,38491, 0
-0.16,38492, 0
-0.16,38493, 0
-0.16,38494, 0
-0.16,38495, 0
-0.16,38496, 0
-0.16,38497, 0
-0.16,38498, 0
-0.16,38499, 0
-0.16,38502, 0
-0.16,38500, 0
-0.16,38501, 0
-0.16,38503, 0
-0.16,38504, 0
-0.16,38505, 0
-0.16,38506, 0
-0.16,38507, 0
-0.16,38508, 0
-0.16,38509, 0
-0.16,38510, 0
-0.16,38511, 0
-0.16,38512, 0
-0.16,38513, 0
-0.16,38514, 0
-0.16,38515, 0
-0.16,38516, 0
-0.16,38517, 0
-0.16,38518, 0
-0.16,38519, 0
-0.16,38520, 0
-0.16,38521, 0
-0.16,38522, 0
-0.16,38523, 0
-0.16,38524, 0
-0.16,38525, 0
-0.16,38526, 0
-0.16,38527, 0
-0.16,38528, 0
-0.16,38529, 0
-0.16,38530, 0
-0.16,38531, 0
-0.16,38532, 0
-0.16,38533, 0
-0.16,38534, 0
-0.16,38535, 0
-0.16,38536, 0
-0.16,38537, 0
-0.16,38538, 0
-0.16,38539, 0
-0.16,38540, 0
-0.16,38541, 0
-0.16,38542, 0
-0.16,38543, 0
-0.16,38544, 0
-0.16,38545, 0
-0.16,38546, 0
-0.16,38547, 0
-0.16,38548, 0
-0.16,38549, 0
-0.16,38550, 0
-0.16,38551, 0
-0.16,38552, 0
-0.16,38553, 0
-0.16,38554, 0
-0.16,38555, 0
-0.16,38556, 0
-0.16,38557, 0
-0.16,38558, 0
-0.16,38559, 0
-0.16,38560, 0
-0.16,38561, 0
-0.16,38562, 0
-0.16,38563, 0
-0.16,38564, 0
-0.16,38565, 0
-0.16,38566, 0
-0.16,38567, 0
-0.16,38568, 0
-0.16,38569, 0
-0.16,38570, 0
-0.16,38571, 0
-0.16,38572, 0
-0.16,38573, 0
-0.16,38574, 0
-0.16,38575, 0
-0.16,38576, 0
-0.16,38577, 0
-0.16,38578, 0
-0.16,38579, 0
-0.16,38580, 0
-0.16,38581, 0
-0.16,38582, 0
-0.16,38583, 0
-0.16,38585, 0
-0.16,38586, 0
-0.16,38587, 0
-0.16,38588, 0
-0.16,38589, 0
-0.16,38590, 0
-0.16,38591, 0
-0.16,38592, 0
-0.16,38593, 0
-0.16,38594, 0
-0.16,38595, 0
-0.16,38596, 0
-0.16,38597, 0
-0.16,38598, 0
-0.16,38599, 0
-0.16,38600, 0
-0.16,38601, 0
-0.16,38602, 0
-0.16,38603, 0
-0.16,38604, 0
-0.16,38605, 0
-0.16,38606, 0
-0.16,38608, 0
-0.16,38607, 0
-0.16,38609, 0
-0.16,38610, 0
-0.16,38611, 0
-0.16,38612, 0
-0.16,38613, 0
-0.16,38614, 0
-0.16,38615, 0
-0.16,38616, 0
-0.16,38617, 0
-0.16,38619, 0
-0.16,38618, 0
-0.16,38620, 0
-0.16,38621, 0
-0.16,38622, 0
-0.16,38623, 0
-0.16,38624, 0
-0.16,38625, 0
-0.16,38626, 0
-0.16,38627, 0
-0.16,38628, 0
-0.16,38629, 0
-0.16,38630, 0
-0.16,38631, 0
-0.16,38632, 0
-0.16,38633, 0
-0.16,38634, 0
-0.16,38635, 0
-0.16,38636, 0
-0.16,38637, 0
-0.16,38638, 0
-0.16,38639, 0
-0.16,38640, 0
-0.16,38641, 0
-0.16,38642, 0
-0.16,38643, 0
-0.16,38644, 0
-0.16,38645, 0
-0.16,38646, 0
-0.16,38647, 0
-0.16,38648, 0
-0.16,38649, 0
-0.16,38650, 0
-0.16,38651, 0
-0.16,38652, 0
-0.16,38653, 0
-0.16,38654, 0
-0.16,38655, 0
-0.16,38656, 0
-0.16,38657, 0
-0.16,38658, 0
-0.16,38659, 0
-0.16,38660, 0
-0.16,38661, 0
-0.16,38662, 0
-0.16,38663, 0
-0.16,38664, 0
-0.16,38665, 0
-0.16,38666, 0
-0.16,38667, 0
-0.16,38668, 0
-0.16,38669, 0
-0.16,38670, 0
-0.16,38671, 0
-0.16,38672, 0
-0.16,38673, 0
-0.16,38674, 0
-0.16,38675, 0
-0.16,38676, 0
-0.16,38677, 0
-0.16,38679, 0
-0.16,38678, 0
-0.16,38680, 0
-0.16,38681, 0
-0.16,38682, 0
-0.16,38683, 0
-0.16,38684, 0
-0.16,38685, 0
-0.16,38686, 0
-0.16,38687, 0
-0.16,38688, 0
-0.16,38690, 0
-0.16,38689, 0
-0.16,38691, 0
-0.16,38692, 0
-0.16,38694, 0
-0.16,38693, 0
-0.16,38695, 0
-0.16,38696, 0
-0.16,38697, 0
-0.16,38698, 0
-0.16,38699, 0
-0.16,38700, 0
-0.16,38701, 0
-0.16,38702, 0
-0.16,38703, 0
-0.16,38704, 0
-0.16,38705, 0
-0.16,38706, 0
-0.16,38707, 0
-0.16,38708, 0
-0.16,38710, 0
-0.16,38709, 0
-0.16,38712, 0
-0.16,38711, 0
-0.16,38713, 0
-0.16,38714, 0
-0.16,38715, 0
-0.16,38716, 0
-0.16,38717, 0
-0.16,38718, 0
-0.16,38719, 0
-0.16,38720, 0
-0.16,38721, 0
-0.16,38722, 0
-0.16,38723, 0
-0.16,38724, 0
-0.16,38725, 0
-0.16,38726, 0
-0.16,38727, 0
-0.16,38728, 0
-0.16,38729, 0
-0.16,38731, 0
-0.16,38730, 0
-0.16,38733, 0
-0.16,38732, 0
-0.16,38734, 0
-0.16,38735, 0
-0.16,38736, 0
-0.16,38737, 0
-0.16,38738, 0
-0.16,38739, 0
-0.16,38740, 0
-0.16,38741, 0
-0.16,38742, 0
-0.16,38743, 0
-0.16,38744, 0
-0.16,38745, 0
-0.16,38746, 0
-0.16,38747, 0
-0.16,38748, 0
-0.16,38749, 0
-0.16,38750, 0
-0.16,38751, 0
-0.16,38752, 0
-0.16,38753, 0
-0.16,38754, 0
-0.16,38755, 0
-0.16,38756, 0
-0.16,38757, 0
-0.16,38758, 0
-0.16,38759, 0
-0.16,38760, 0
-0.16,38761, 0
-0.16,38762, 0
-0.16,38763, 0
-0.16,38764, 0
-0.16,38765, 0
-0.16,38766, 0
-0.16,38767, 0
-0.16,38768, 0
-0.16,38769, 0
-0.16,38770, 0
-0.16,38771, 0
-0.16,38773, 0
-0.16,38772, 0
-0.16,38774, 0
-0.16,38775, 0
-0.16,38776, 0
-0.16,38777, 0
-0.16,38778, 0
-0.16,38779, 0
-0.16,38780, 0
-0.16,38781, 0
-0.16,38782, 0
-0.16,38783, 0
-0.16,38784, 0
-0.16,38785, 0
-0.16,38786, 0
-0.16,38787, 0
-0.16,38788, 0
-0.16,38789, 0
-0.16,38790, 0
-0.16,38791, 0
-0.16,38792, 0
-0.16,38793, 0
-0.16,38796, 0
-0.16,38795, 0
-0.16,38794, 0
-0.16,38798, 0
-0.16,38797, 0
-0.16,38799, 0
-0.16,38800, 0
-0.16,38801, 0
-0.16,38802, 0
-0.16,38803, 0
-0.16,38804, 0
-0.16,38806, 0
-0.16,38805, 0
-0.16,38807, 0
-0.16,38808, 0
-0.16,38812, 0
-0.16,38809, 0
-0.16,38811, 0
-0.16,38810, 0
-0.16,38815, 0
-0.16,38814, 0
-0.16,38813, 0
-0.16,38816, 0
-0.16,38819, 0
-0.16,38817, 0
-0.16,38820, 0
-0.16,38818, 0
-0.16,38823, 0
-0.16,38821, 0
-0.16,38824, 0
-0.16,38825, 0
-0.16,38826, 0
-0.16,38827, 0
-0.16,38828, 0
-0.16,38829, 0
-0.16,38830, 0
-0.16,38831, 0
-0.16,38832, 0
-0.16,38833, 0
-0.16,38834, 0
-0.16,38835, 0
-0.16,38836, 0
-0.16,38837, 0
-0.16,38838, 0
-0.16,38839, 0
-0.16,38840, 0
-0.16,38841, 0
-0.16,38842, 0
-0.16,38843, 0
-0.16,38844, 0
-0.16,38845, 0
-0.16,38846, 0
-0.16,38847, 0
-0.16,38848, 0
-0.16,38849, 0
-0.16,38850, 0
-0.16,38851, 0
-0.16,38852, 0
-0.16,38853, 0
-0.16,38854, 0
-0.16,38855, 0
-0.16,38856, 0
-0.16,38857, 0
-0.16,38858, 0
-0.16,38859, 0
-0.16,38861, 0
-0.14,38862, 1
-0.14,38863, 3
-0.14,38864, 4
-0.13,38866, 6
-0.14,38865, 5
-0.13,38867, 7
-0.13,38868, 8
-0.12,38869, 9
-0.12,38870,11
-0.11,38871,12
-0.10,38872,13
0.00,38873,14
0.00,38874,15
-1.81,38875,16
-1.79,38876,17
-1.66,38877,18
-1.34,38879,20
-1.34,38878,20
-1.19,38880,21
-5.23,38881,22
-5.12,38882,22
-4.67,38883,23
-4.14,38884,23
-3.62,38885,24
-8.11,38886,24
-7.77,38887,24
-7.02,38888,24
-6.20,38889,24
-5.42,38890,24
-9.94,38891,24
-9.42,38892,23
-8.52,38893,23
-7.57,38894,23
-11.35,38895,23
-10.55,38896,22
-9.47,38897,22
-8.38,38898,22
-7.39,38899,22
-9.32,38901,21
-11.59,38900,21
-8.26,38902,21
-8.26,38903,21
-7.32,38904,21
-18.10,38905,20
-18.10,38906,20
-17.67,38907,20
-16.33,38908,20
-14.79,38909,20
-13.30,38910,20
-11.94,38911,20
-24.58,38912,21
-23.76,38913,21
-21.83,38914,22
-19.64,38915,22
-17.53,38916,22
-29.38,38917,22
-27.89,38918,22
-25.47,38919,22
-20.46,38921,22
-22.89,38920,22
-31.08,38922,21
-24.76,38923,21
-20.13,38924,20
-24.08,38926,20
-25.30,38925,20
-28.81,38927,21
-19.55,38929,22
-19.55,38928,22
-15.64,38930,22
-13.86,38931,22
-11.08,38932,22
-7.56,38933,21
-4.91,38935,20
-6.67,38934,21
-3.33,38936,20
-2.07,38938,20
-2.71,38937,20
-1.39,38939,22
-1.05,38940,22
-0.64,38968,22
-0.55,38969,22
-0.32,38970,22
-0.14,38972,21
-0.16,38971,21
-0.09,38973,21
-0.08,38974,20
-0.04,38975,20
-0.02,38976,20
-0.02,38977,20
-0.02,38978,21
-0.02,38979,22
-0.00,38981,22
-0.01,38980,22
0.01,38982,22
0.01,38984,22
0.01,38985,22
0.01,38983,22
0.00,38986,22
0.00,38987,21
0.00,38988,21
-0.00,38989,21
-0.00,38990,21
0.01,38991,21
0.01,38992,21
0.00,38993,21
0.00,38994,21
-0.00,38995,20
-0.00,38996,20
-0.00,38997,20
-0.00,38998,20
0.00,38999,20
0.00,39000,20
0.00,39001,20
-0.00,39002,20
-0.01,39003,20
-0.01,39004,21
-0.01,39005,21
-0.01,39006,22
-0.01,39007,22
-0.01,39008,22
-0.01,39009,22
-0.00,39010,22
-0.00,39011,22
0.00,39012,22
0.00,39013,22
0.01,39014,22
0.01,39015,22
0.00,39016,21
0.00,39017,21
0.00,39019,21
-0.00,39018,21
0.00,39020,21
0.00,39021,20
-0.00,39022,20
-0.00,39023,20
0.00,39024,20
0.00,39025,19
-0.02,39026,14
-0.02,39027,14
0.12,39028,10
0.17,39029, 6
0.18,39030, 2
0.19,39032, 0
0.19,39031, 0
0.19,39033, 0
0.19,39034, 0
0.19,39035, 0
0.19,39036, 0
0.19,39037, 0
0.19,39038, 0
0.19,39039, 0
0.19,39040, 0
0.19,39041, 0
0.19,39042, 0
0.19,39043, 0
0.19,39044, 0
0.19,39045, 0
0.19,39046, 0
0.19,39047, 0
0.19,39048, 0
0.19,39049, 0
0.19,39050, 0
0.19,39051, 0
0.19,39052, 0
0.19,39053, 0
0.19,39054, 0
0.19,39055, 0
0.19,39056, 0
0.19,39057, 0
0.19,39058, 0
0.19,39059, 0
0.19,39060, 0
0.19,39061, 0
0.19,39062, 0
0.19,39063, 0
0.19,39064, 0
0.19,39066, 0
0.19,39065, 0
0.19,39067, 0
0.19,39068, 0
0.19,39069, 0
0.19,39070, 0
0.19,39071, 0
0.19,39072, 0
0.19,39073, 0
0.19,39074, 0
0.19,39075, 0
0.19,39076, 0
0.19,39077, 0
0.19,39078, 0
0.19,39079, 0
0.19,39080, 0
0.19,39081, 0
0.19,39082, 0
0.19,39083, 0
0.19,39084, 0
0.19,39085, 0
0.19,39086, 0
0.19,39087, 0
0.19,39088, 0
0.19,39089, 0
0.19,39090, 0
0.19,39091, 0
0.19,39092, 0
0.19,39093, 0
0.19,39094, 0
0.19,39095, 0
0.19,39096, 0
0.19,39097, 0
0.19,39098, 0
0.19,39099, 0
0.19,39100, 0
0.19,39101, 0
0.19,39102, 0
0.19,39103, 0
0.19,39104, 0
0.19,39105, 0
0.19,39106, 0
0.19,39107, 0
0.19,39108, 0
0.19,39109, 0
0.19,39110, 0
0.19,39111, 0
0.19,39112, 0
0.19,39113, 0
0.19,39114, 0
0.19,39115, 0
0.19,39116, 0
0.19,39117, 0
0.19,39118, 0
0.19,39119, 0
0.19,39120, 0
0.19,39121, 0
0.19,39122, 0
0.19,39123, 0
0.19,39124, 0
0.19,39125, 0
0.19,39126, 0
0.19,39127, 0
0.19,39128, 0
0.19,39129, 0
0.19,39130, 0
0.19,39131, 0
0.19,39132, 0
0.19,39133, 0
0.19,39134, 0
0.19,39135, 0
0.19,39136, 0
0.19,39137, 0
